Date,Close,High,Low,Open,Volume,Tomorrow_Close,Target,Return,MA5,MA10,MA20,MA5_above_MA20,Volume_Change,Price_vs_MA20,RSI,Volatility,HL_Range
2020-03-16,58.52421951293945,62.60044418179931,57.99022457275424,58.46139441002403,322423600,61.097530364990234,1,-12.864679377941613,64.23286666870118,66.91491355895997,69.70823078155517,0,-13.03054497588555,-16.04403259589686,40.05291252732638,10.730962576554436,7.877455944586796
2020-03-17,61.097530364990234,62.245249799692694,57.60361793460999,59.80483021639644,324056000,59.60186004638672,0,4.397001572112957,62.663264465332034,66.0339454650879,68.90917434692383,0,0.5062904824584713,-11.336145086582826,41.59309398470233,10.230034398606515,7.5970859007787706
2020-03-18,59.60186004638672,60.40647473225053,57.29433197423103,57.934642818544056,300233600,59.14518356323242,0,-2.4480045423579955,61.27342987060547,64.67914810180665,67.97951736450196,0,-7.351321993729476,-12.323796406489269,43.99891884109928,10.202544169223696,5.221553078372713
2020-03-19,59.14518356323242,61.092687597465435,58.62085583762495,59.775827267657704,271857200,55.39032745361328,0,-0.7662117974151728,61.10670852661133,63.51595954895019,67.06713771820068,0,-9.451440478347529,-11.811975916214479,43.66129056542729,9.150627001031037,4.179261287096752
2020-03-20,55.39032745361328,60.848656123776394,55.09070998430256,59.72509337905043,401693200,54.213592529296875,0,-6.348540799784319,58.75182418823242,62.071280288696286,66.05460414886474,0,47.75889695031068,-16.144637959252297,33.860720040563024,6.455580115351163,10.395219534125037
2020-03-23,54.213592529296875,55.21150850172385,51.37207376914633,55.11002608388826,336752800,59.65260696411133,1,-2.1244411766690896,57.8896987915039,61.06128273010254,65.16288242340087,0,-16.166666500702533,-16.802955128596274,34.6024301433348,3.87625000706687,7.0820518498247385
2020-03-24,59.65260696411133,59.84832336499044,56.61295251663222,57.11070131069981,287531200,59.32399368286133,0,10.032565969272778,57.600714111328124,60.131989288330075,64.66513290405274,0,-14.616537709560252,-7.751512623315529,37.30455214764165,6.154304299525857,5.423687267020386
2020-03-25,59.32399368286133,62.399890444761496,59.02920978154729,60.587696143364745,303602000,62.44579315185547,1,-0.5508783236375603,57.54514083862305,59.409285354614255,64.0957426071167,0,5.589236924549401,-7.444720554225325,38.79644791624764,6.048726876745355,5.681816839967733
2020-03-26,62.44579315185547,62.50378100355287,59.52695207272685,59.56561309847068,252087200,59.86040496826172,0,5.262288115130764,58.20526275634766,59.65598564147949,63.91355571746826,0,-16.967872411907692,-2.2964808468818125,43.06570429773503,6.434276786340991,4.767060806781609
2020-03-27,59.86040496826172,61.82482113234886,59.69368249851185,61.07094946417779,204216800,61.56869888305664,1,-4.140211939187976,59.09927825927734,58.92555122375488,63.60403347015381,0,-18.98961946501052,-5.885835060521417,45.578431341356755,5.829286958392491,3.5601807822164773
2020-03-30,61.56869888305664,61.74025490515105,60.2615017965214,60.5852833250574,167976400,61.44304275512695,0,2.853796120658836,60.570299530029295,59.2299991607666,63.07245635986328,0,-17.746042441170363,-2.384174588392232,42.22403224980182,5.424754518450878,2.401793663754995
2020-03-31,61.44304275512695,63.42437421285298,60.889721118005006,61.75957575160097,197002000,58.21009826660156,0,-0.2040909264110935,60.92838668823242,59.264550399780276,62.64924793243408,0,17.27957022534119,-1.9253306577726097,44.34515768053274,3.5793665694144376,4.125207641407827
2020-04-01,58.21009826660156,60.09719601446135,57.78000444616135,59.560786204803335,176218400,59.181427001953125,1,-5.2616933399764365,60.70560760498047,59.125374221801756,61.9022611618042,0,-10.549943655394356,-5.964504084191395,47.88562688509698,4.479405255750533,3.9807381146949683
2020-04-02,59.181427001953125,59.234584992288006,57.241171415485205,58.072365060446906,165934000,58.33091735839844,0,1.6686601883111107,60.052734375,59.128998565673825,61.32247905731201,0,-5.836166938299292,-3.4914636333567923,38.79087475932394,3.5576863393874447,3.368309413588513
2020-04-03,58.33091735839844,59.36749098851091,57.74134949209258,58.66677725772262,129880000,63.41954040527344,1,-1.4371225680763322,59.74683685302735,59.423057556152344,60.747168922424315,0,-21.72791591837718,-3.9775541920504844,49.652594146074584,3.1459363219615164,2.787786597675027
2020-04-06,63.41954040527344,63.574177122829745,60.25665875100896,60.62392740731182,201820400,62.68500518798828,0,8.723715102249031,60.1170051574707,60.34365234375,60.70246753692627,0,55.38989836772406,4.476050115581097,53.82713885279579,5.153754582193307,5.23106656185248
2020-04-07,62.68500518798828,65.64975968703479,62.58110782117214,65.43229047893388,202887200,64.2894058227539,1,-1.1582159261817604,60.36539764404297,60.6468921661377,60.38944072723389,0,0.5285887848800241,3.8012679586203864,55.21242239357598,5.2128265109305945,4.895352336112854
2020-04-08,64.2894058227539,64.6035165473233,63.1199373363336,63.48478743589154,168895200,64.75332641601562,1,2.559464787398724,61.581259155273436,61.14343338012695,60.2763593673706,1,-16.75413727430809,6.6577452545279066,58.37202224895642,4.1046879419723314,2.3076573690538194
2020-04-09,64.75332641601562,65.25591244712727,63.95838246710248,64.9248861243381,161834800,66.0242919921875,1,0.7216128183557213,62.695639038085936,61.37418670654297,60.51508617401123,1,-4.180343787153218,7.003609364146533,67.06598126120835,4.1495183434339165,2.003804363174568
2020-04-13,66.0242919921875,66.13302662112467,64.23142416734326,64.83065918840516,131022800,69.35871887207031,1,1.9627803643729402,64.23431396484375,61.99057540893555,60.45806331634522,1,-19.03916833709437,9.20675981087442,71.45372069579784,3.7266887122964936,2.8801557675263214
2020-04-14,69.35871887207031,69.64867293181604,67.1840855454915,67.6552590491188,194994800,68.72565460205078,0,5.0503031221862615,65.42214965820312,62.76957740783691,60.99978828430176,1,48.82508998433861,13.703212458394251,69.09043108647285,2.2955401738059815,3.5533923152046425
2020-04-15,68.72565460205078,69.18474234820361,67.80747910974512,68.23515430833677,131154400,69.27172088623047,1,-0.9127392782257049,66.63027954101562,63.4978385925293,61.381194496154784,1,-32.73953972105923,11.965326133162968,68.27278484682184,2.217009888426774,2.0040016300076084
2020-04-16,69.27172088623047,69.63657830758835,68.22306550095219,69.43844332553729,157125200,68.33181762695312,0,0.7945595969098163,67.62674255371094,64.60400085449218,61.864687538146974,1,19.801699371122883,11.972958472498828,64.74274576982816,2.2215392350740073,2.0405336962216785
2020-04-17,68.33181762695312,69.3345712466482,66.8965588537916,68.78849422470407,215250000,66.91346740722656,0,-1.3568354405703476,68.34244079589844,65.51903991699218,62.324019241333005,1,36.99266572134832,9.639619618170864,69.69671006323581,2.5753372836494184,3.5679021538202593
2020-04-20,66.91346740722656,68.06119058127958,66.89414057720502,67.15993057649021,130015200,64.84514617919922,0,-2.075680508705069,68.52027587890625,66.377294921875,62.900176239013675,1,-39.5980487804878,6.380413232806896,62.59685451526215,2.857869268802283,1.7441182609354868
2020-04-21,64.84514617919922,66.99078550242736,64.13476539316186,66.75640806793423,180991600,66.71289825439453,1,-3.091038782133071,67.61756134033203,66.51985549926758,63.431753921508786,1,39.20803106098363,2.2282093278382007,57.34562016735516,1.444460407979438,4.40436991440023
2020-04-22,66.71289825439453,67.14782183221747,65.77055891988769,66.11124487734209,116862400,66.4543685913086,0,2.8803267248928455,67.21501007080079,66.9226448059082,63.78476848602295,1,-35.4321416021517,4.5906410540836555,69.50884400087804,2.3983638898868462,2.0644627176560415
2020-04-23,66.4543685913086,68.07809487584751,66.41570756383898,66.65733345514633,124814400,68.37289428710938,1,-0.3875257556643641,66.6515396118164,67.13914108276367,64.14128723144532,1,6.804583852462387,3.60622846797076,67.25132694997856,2.285882532788266,2.50154707244627
2020-04-24,68.37289428710938,68.38256138963163,66.93038709342744,66.97871523220005,126161200,68.42120361328125,1,2.886982054708298,66.65975494384766,67.50109786987305,64.43764228820801,1,1.0790421618018353,6.107070121064174,72.67079632726148,2.7674453352161836,2.1239035020314705
2020-04-27,68.42120361328125,68.75222988872481,67.64316798553294,68.09016996400102,117087600,67.31212615966797,0,0.07065566943680324,66.9613021850586,67.74078903198242,64.86568222045898,1,-7.192068559905895,5.48135974387523,64.61870132696595,2.511338439243341,1.6209330509008932
2020-04-28,67.31212615966797,69.06391357506078,67.22031453053839,68.88269418726152,112004800,69.52301788330078,1,-1.620955778389721,67.45469818115234,67.53612976074218,65.15285358428955,1,-4.341023302211333,3.314164240841623,63.23425055098523,2.0298168401071766,2.7388810155086714
2020-04-29,69.52301788330078,69.991772685642,68.59517537860054,68.79814023520653,137280800,70.98970794677734,1,3.284537051152503,68.0167221069336,67.6158660888672,65.55685234069824,1,22.566889990428972,6.0499633539304485,64.46699993757497,2.1401333721775857,2.008827219476787
2020-04-30,70.98970794677734,71.16609756172141,69.67285081769471,70.06186509494019,183064000,69.84679412841797,0,2.1096467157661447,68.92378997802734,67.78766479492188,66.19583282470703,1,33.350038752687915,7.241959074319623,66.33341046302192,2.070328325450609,2.103469343959308
2020-05-01,69.84679412841797,72.2461373205468,69.068758508474,69.16540738463718,240616800,70.83504486083984,1,-1.6099711513339998,69.21856994628907,67.93916244506836,66.72910118103027,1,31.438622558231,4.672163856860089,60.078937998265936,2.205970129870616,4.549068932542511
2020-05-04,70.83504486083984,70.96310628408554,69.18232470328076,69.8709599457229,133568000,71.898193359375,1,1.4148834527822673,69.70133819580079,68.3313201904297,67.35430755615235,1,-44.48932909090304,5.167802076779799,54.442310455987375,2.2304469982138415,2.5139838399245016
2020-05-05,71.898193359375,72.72938694291523,71.14915168685677,71.29412868376939,147751200,72.64002227783203,1,1.5008792619864764,70.6185516357422,69.03662490844727,67.77824020385742,1,10.618711068519415,6.078577937588739,59.30541737212941,1.8102071616539765,2.1978789483065735
2020-05-06,72.64002227783203,73.27066256989542,72.21475817741718,72.59894261519833,142333600,73.39147186279297,1,1.0317768552946527,71.24195251464843,69.62933731079102,68.2759910583496,1,-3.6667045682200916,6.391750821680297,59.76744330108566,1.4496697129099012,1.4536124293019064
2020-05-07,73.39147186279297,73.7370026138725,72.96379653826914,73.26582900938926,115215200,75.13829803466797,1,1.0344842435301205,71.72230529785156,70.32304763793945,68.73109436035156,1,-19.05270435090519,6.780595516211956,64.83418161353228,1.2949048372341163,1.05353667936909
2020-05-08,75.13829803466797,75.19159993074032,73.72338371341871,74.05046319414457,133838400,76.32064056396484,1,2.3801487114752717,72.78060607910156,70.99958801269531,69.25034294128417,1,16.163839493400168,8.502420122852044,73.65834474870312,0.5509187563093264,1.9540184642513367
2020-05-11,76.32064056396484,76.8148865401455,74.43811985212862,74.6464845389423,145946400,75.44841003417969,0,1.5735551113379653,73.87772521972656,71.78953170776367,69.76516036987304,1,9.046730983036255,9.396495556430597,84.78152688376929,0.5513446786218036,3.1141859796431968
2020-05-12,75.44841003417969,77.45448798811958,75.32727004325628,77.00384337710936,162301200,74.5374526977539,0,-1.142850116744154,74.5877685546875,72.60316009521485,70.06964492797852,1,11.206031803456607,7.676312776709182,78.17722563170943,1.3062122082292058,2.8194337612941482
2020-05-13,74.5374526977539,76.54838146254056,73.46172873051864,75.62771287585991,200622400,74.99535369873047,1,-1.2073910318495806,74.96725463867188,73.10460357666015,70.36023483276367,1,23.61116245597692,5.936901539511482,75.01969522931482,1.6266136551304349,4.141076224509789
2020-05-14,74.99535369873047,75.05592369907653,73.05468852162736,73.77668558751988,158929200,74.55197143554688,0,0.6143233829486006,75.28803100585938,73.50516815185547,70.64641647338867,1,-20.78192664428299,6.155920487460213,72.53638325967628,1.6045841587504535,2.6684788840232536
2020-05-15,74.55197143554688,74.59800522378177,72.73487156458532,72.7687943111998,166348400,76.3084945678711,1,-0.591212976959532,75.17076568603515,73.97568588256836,70.95742416381836,1,4.668242210997109,5.06578038040084,70.31684870550161,1.2096823899381208,2.4991071641978007
2020-05-18,76.3084945678711,76.68160777866888,75.18431939181484,75.87481876052446,135178400,75.86754608154297,0,2.3561055442280265,75.1683364868164,74.52303085327148,71.42717552185059,1,-18.737781667872966,6.833980218813557,78.58651456366226,1.5034868575923601,1.9621516520972695
2020-05-19,75.86754608154297,77.17100598439245,75.83604850545491,76.32545133616954,101729600,77.34304809570312,1,-0.5778498040423741,75.25216369628906,74.91996612548829,71.97829551696778,1,-24.74418990016156,5.4033657460787765,72.71517947283542,1.4141518262760713,1.759589637317013
2020-05-20,77.34304809570312,77.41330397310716,76.68646396339064,76.72522965116472,111504800,76.76642608642578,0,1.9448395135573282,75.8132827758789,75.3902687072754,72.5098030090332,1,9.609002689482704,6.665643659337755,72.73238492334957,1.3772852917087217,0.9397612682876741
2020-05-21,76.76642608642578,77.74523944094076,76.52898900422082,77.204952332668,102688800,77.26067352294922,1,-0.7455382525962007,76.16749725341796,75.72776412963867,73.02540588378906,1,-7.906386092796003,5.122902306890415,75.80428382350766,1.5357389894544542,1.5843520386772434
2020-05-22,77.26067352294922,77.34304783651851,76.40300024409417,76.50475370458611,81803200,76.73733520507812,0,0.6438328078045563,76.70923767089843,75.9400016784668,73.46979484558105,1,-20.338732169428408,5.159778498546029,74.87871104042651,1.415538731886381,1.2167219745309457
2020-05-26,76.73733520507812,78.55685269616119,76.68160815192094,78.37756788987811,125522000,77.07167053222656,1,-0.6773670148185307,76.79500579833984,75.98167114257812,73.8856014251709,1,53.443875056232514,3.8596610501917215,69.55351076331557,1.170080748734072,2.443718613929861
2020-05-27,77.07167053222656,77.2170399794521,75.85542785782724,76.59438613380821,112945200,77.10560607910156,1,0.4356879558756299,77.03583068847657,76.14399719238281,74.37357864379882,1,-10.019598158091814,3.6277559015276775,68.51672981669597,1.1054939101986767,1.7666830266193823
2020-05-28,77.10560607910156,78.36303980666368,76.47083369438819,76.74702903556799,133560800,77.03047943115234,0,0.04403115521001144,76.98834228515625,76.40081253051758,74.75270805358886,1,18.25274557927208,3.147575635421731,66.50859546092383,0.6330510041306697,2.4540447945306343
2020-05-29,77.03047943115234,77.80819591494127,76.67432764803091,77.3478655392773,153532400,77.97782135009766,1,-0.09743344455673819,77.04115295410156,76.60432510375976,75.05474662780762,1,14.953189858102078,2.632388878936968,59.878374416885464,0.5124151770559692,1.4719735295478384
2020-06-01,77.97782135009766,78.09896135300481,76.8536385740957,76.98447184749915,80791200,78.33881378173828,1,1.229827369557035,77.18458251953125,76.94691009521485,75.4612979888916,1,-47.378403516130795,3.3348530018347993,58.869146102246916,0.7067190779339031,1.5970217650964846
2020-06-02,78.33881378173828,78.36304326033381,77.27035810172477,77.71130947324757,87642800,78.77005767822266,1,0.46294244362108383,77.50487823486328,77.14994201660156,75.83648643493652,1,8.480626602897345,3.2996351287300487,66.36481364852526,0.5164484557744595,1.3948196377512185
2020-06-03,78.77005767822266,79.03172416978924,78.08682643155123,78.65861096933926,104491200,78.09168243408203,0,0.5504856094526556,77.8445556640625,77.44019317626953,76.18007965087891,1,19.22394081430534,3.399810080552818,75.34056858875978,0.5201360737605851,1.1995646138764293
2020-06-04,78.09168243408203,78.89120338502829,77.71856920653472,78.59320375117642,87560400,80.31583404541016,1,-0.8612095307988787,78.0417709350586,77.51505661010742,76.45266265869141,1,-16.203086958519,2.1438360920243142,68.06089335652199,0.7827762731697265,1.5016121332555477
2020-06-05,80.31583404541016,80.37640405600247,78.3121807567844,78.3412531788607,137250400,80.79067993164062,1,2.848128689256435,78.69884185791015,77.86999740600587,76.79888076782227,1,56.74939812974815,4.579432984473187,77.83752792113472,1.3513390544603352,2.5701324324802126
2020-06-08,80.79067993164062,80.82460267780965,79.30308470158906,80.01296326734492,95654400,83.34188079833984,1,0.5912232523937799,79.26141357421875,78.222998046875,77.0814998626709,1,-30.306651201016532,4.8120237353684585,74.70610746411765,1.3360892797197241,1.8832840341336334
2020-06-09,83.34188079833984,83.73437314923221,80.439371619184,80.47086919688729,147712400,85.48607635498047,1,3.1577910581491064,80.26202697753907,78.88345260620117,77.43256187438965,1,54.42300615549311,7.631568400818554,83.42349288662959,1.7010239289783995,3.9535963173437847
2020-06-10,85.48607635498047,85.95367499163955,83.8506863159115,84.28921253488384,166651600,81.38185119628906,0,2.5727707799502175,81.60523071289063,79.72489318847656,77.93444519042968,1,12.821672384985948,9.689722106956273,84.35890617867534,1.7311083454294027,2.460036494124953
2020-06-11,81.38185119628906,85.05481691401155,81.28009773597238,84.63082691049463,201662400,82.08445739746094,1,-4.801045192024766,82.26326446533203,80.15251770019532,78.27666511535645,1,21.008379157475844,3.9669371151115005,65.00701787635936,3.3273415892545177,4.638281290670985
2020-06-12,82.08445739746094,84.26497730063338,80.97481830000675,83.51875818704126,200146000,83.09961700439453,1,0.8633450712213664,82.61698913574219,80.65791549682618,78.63112030029296,1,-0.7519497933179409,4.391819783286374,65.47481811190787,3.146385474103155,4.008260643906507
2020-06-15,83.09961700439453,83.75135081292053,80.5774812512651,80.73981210877636,138808800,85.30194091796875,1,1.236725732397903,83.07877655029297,81.17009506225585,79.05850257873536,1,-30.646228253375043,5.111549414478952,69.78600046219383,3.1654385168197865,3.819355222163772
2020-06-16,85.30194091796875,85.57330073439438,83.51876362996565,85.15172849785749,165428800,85.18321990966797,0,2.6502214967582205,83.47078857421874,81.86640777587891,79.50817489624023,1,19.17745848966348,7.287006687412329,72.93100618914693,3.0698370806649655,2.4085467251026484
2020-06-17,85.18321990966797,86.10630607045023,85.06207991592963,86.04573607358105,114406400,85.2171401977539,1,-0.13917738215939446,83.41021728515625,82.50772399902344,79.97395858764648,1,-30.842513516388927,6.513696975888051,72.39984851658383,2.844324164403727,1.2258589844665935
2020-06-18,85.2171401977539,85.63386205994001,84.60901508072114,85.13960882948713,96820400,84.73015594482422,0,0.03982038730387938,84.17727508544922,83.22026977539062,80.36766319274902,1,-15.371517677332736,6.034114732655831,72.75424594998756,1.1172785457056165,1.2026301009874663
2020-06-19,84.73015594482422,86.38735014117718,83.62293464807695,85.92217671437545,264476000,86.94703674316406,1,-0.5714627970377806,84.70641479492187,83.66170196533203,80.76584968566894,1,173.16144118388274,4.9083941722694515,69.26052662962437,1.306904273068561,3.262611123836951
2020-06-22,86.94703674316406,87.08998107946098,85.0766345392279,85.12266833831674,135445200,88.8028793334961,1,2.61640117809232,85.47589874267578,84.27733764648437,81.25016784667969,1,-48.78733798151818,7.011516465091437,72.20349896430625,1.5805437366734374,2.3156011011397464
2020-06-23,88.8028793334961,90.22021867227018,87.77076426941889,88.18991128978877,212155600,87.23534393310547,0,2.1344517994489776,86.17608642578125,84.8234375,81.85344505310059,1,56.63574641257127,8.49009382059267,74.1064272709341,1.4508300369998508,2.758305159962717
2020-06-24,87.23534393310547,89.35045118216385,86.86223062980297,88.43220783059057,192623200,88.39342498779297,1,-1.7651853320023614,86.58651123046874,84.9983642578125,82.36162872314453,1,-9.20663890088218,5.91745851256019,71.0697104650435,1.8466880005336384,2.852307837828809
2020-06-25,88.39342498779297,88.4321906709593,86.63205223537432,87.39038973838228,137522400,85.6774673461914,0,1.3275365264514116,87.22176818847656,85.69952163696288,82.9260196685791,1,-28.605484697585748,6.593111958182509,69.57489906986754,1.8578291174960468,2.036507167624267
2020-06-26,85.6774673461914,88.50972079929527,85.52967271907464,88.28924513838203,205256800,87.65206146240234,1,-3.0725788054672964,87.41123046875,86.05882263183594,83.35836906433106,1,49.25335799840609,2.782082120717364,60.682140280504974,2.5205447005591597,3.4782168200413057
2020-06-29,87.65206146240234,87.74655421504602,85.10812136493809,85.5854132789762,130646000,88.38373565673828,1,2.304683106740679,87.55223541259765,86.51406707763672,83.84208106994629,1,-36.34997719929376,4.54423404552367,59.66537052320672,2.450196316382016,3.0101207046221807
2020-06-30,88.38373565673828,88.66963165860406,87.22079468512266,87.24017383067029,140223200,88.21656799316406,0,0.8347484156431273,87.4684066772461,86.82224655151367,84.34432716369629,1,7.330649235338238,4.789188115997732,56.93734213885278,2.252767419932146,1.639257452421279
